"filename", "language", "XML", "HTML", "C#", "Markdown", "Python", "Batch", "PowerShell", "Shell Script", "Properties", "CSS", "C++", "JSON", "reStructuredText", "JavaScript", "Visual Basic", "comment", "blank", "total"
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\lib\net8.0\Microsoft.Extensions.Logging.xml", "XML", 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 493
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Logging.xml", "XML", 672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 673
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\lib\netstandard2.1\Microsoft.Extensions.Logging.xml", "XML", 608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 609
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 164
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\buildTransitive\net461\Microsoft.Extensions.Logging.Abstractions.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\buildTransitive\net462\Microsoft.Extensions.Logging.Abstractions.targets", "XML", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\buildTransitive\net6.0\Microsoft.Extensions.Logging.Abstractions.targets", "XML", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.Logging.Abstractions.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\buildTransitive\netstandard2.0\Microsoft.Extensions.Logging.Abstractions.targets", "XML", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\lib\net462\Microsoft.Extensions.Logging.Abstractions.xml", "XML", 1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1351
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\lib\net6.0\Microsoft.Extensions.Logging.Abstractions.xml", "XML", 1241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1242
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\lib\net7.0\Microsoft.Extensions.Logging.Abstractions.xml", "XML", 1170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1171
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\lib\net8.0\Microsoft.Extensions.Logging.Abstractions.xml", "XML", 1170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1171
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.Abstractions.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Logging.Abstractions.xml", "XML", 1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1351
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 170
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\buildTransitive\net461\Microsoft.Extensions.Options.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\buildTransitive\net462\Microsoft.Extensions.Options.targets", "XML", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\buildTransitive\net6.0\Microsoft.Extensions.Options.targets", "XML", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.Options.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\buildTransitive\netstandard2.0\Microsoft.Extensions.Options.targets", "XML", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\lib\net462\Microsoft.Extensions.Options.xml", "XML", 2399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2405
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\lib\net6.0\Microsoft.Extensions.Options.xml", "XML", 2096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2097
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\lib\net7.0\Microsoft.Extensions.Options.xml", "XML", 2025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2026
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\lib\net8.0\Microsoft.Extensions.Options.xml", "XML", 2025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2026
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Options.xml", "XML", 2399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2405
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Options.8.0.0\lib\netstandard2.1\Microsoft.Extensions.Options.xml", "XML", 2335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2341
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 109
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\buildTransitive\net461\Microsoft.Extensions.Primitives.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.Primitives.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\lib\net462\Microsoft.Extensions.Primitives.xml", "XML", 1248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1249
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\lib\net6.0\Microsoft.Extensions.Primitives.xml", "XML", 1106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1107
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\lib\net7.0\Microsoft.Extensions.Primitives.xml", "XML", 1035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1036
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\lib\net8.0\Microsoft.Extensions.Primitives.xml", "XML", 1035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1036
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Primitives.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Primitives.xml", "XML", 1248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1249
"f:\VS 2022\repos\IDE\packages\Microsoft.IO.Redist.6.0.0\lib\net472\Microsoft.IO.Redist.xml", "XML", 1928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1944
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\monoandroid10.0\Microsoft.Identity.Client.xml", "XML", 21738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 21828
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\monoandroid90\Microsoft.Identity.Client.xml", "XML", 21738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 21828
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\net45\Microsoft.Identity.Client.xml", "XML", 22941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 23038
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\net462\Microsoft.Identity.Client.xml", "XML", 22989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 23086
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\net6.0-android31.0\Microsoft.Identity.Client.xml", "XML", 21738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 21828
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\net6.0-ios15.4\Microsoft.Identity.Client.xml", "XML", 21543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 21629
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\net6.0-windows7.0\Microsoft.Identity.Client.xml", "XML", 11290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90, 11381
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\net6.0\Microsoft.Identity.Client.xml", "XML", 10928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88, 11017
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\netstandard2.0\Microsoft.Identity.Client.xml", "XML", 22128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88, 22217
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\uap10.0.17763\Microsoft.Identity.Client.xml", "XML", 21723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 21815
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.4.58.1\lib\xamarinios10\Microsoft.Identity.Client.xml", "XML", 21543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 21629
"f:\VS 2022\repos\IDE\packages\Microsoft.Identity.Client.Extensions.Msal.4.58.1\lib\netstandard2.0\Microsoft.Identity.Client.Extensions.Msal.xml", "XML", 777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 791
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Abstractions.7.0.3\lib\net461\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Abstractions.7.0.3\lib\net462\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Abstractions.7.0.3\lib\net472\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Abstractions.7.0.3\lib\net6.0\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Abstractions.7.0.3\lib\net8.0\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Abstractions.7.0.3\lib\netstandard2.0\Microsoft.IdentityModel.Abstractions.xml", "XML", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 298
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.JsonWebTokens.7.0.3\lib\net461\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.JsonWebTokens.7.0.3\lib\net462\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.JsonWebTokens.7.0.3\lib\net472\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.JsonWebTokens.7.0.3\lib\net6.0\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.JsonWebTokens.7.0.3\lib\net8.0\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.JsonWebTokens.7.0.3\lib\netstandard2.0\Microsoft.IdentityModel.JsonWebTokens.xml", "XML", 1411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1414
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Logging.7.0.3\lib\net461\Microsoft.IdentityModel.Logging.xml", "XML", 870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 872
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Logging.7.0.3\lib\net462\Microsoft.IdentityModel.Logging.xml", "XML", 870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 872
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Logging.7.0.3\lib\net472\Microsoft.IdentityModel.Logging.xml", "XML", 870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 872
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Logging.7.0.3\lib\net6.0\Microsoft.IdentityModel.Logging.xml", "XML", 666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 667
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Logging.7.0.3\lib\net8.0\Microsoft.IdentityModel.Logging.xml", "XML", 666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 667
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Logging.7.0.3\lib\netstandard2.0\Microsoft.IdentityModel.Logging.xml", "XML", 870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 872
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.7.0.3\lib\net461\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.7.0.3\lib\net462\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.7.0.3\lib\net472\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.7.0.3\lib\net6.0\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.7.0.3\lib\net8.0\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.7.0.3\lib\netstandard2.0\Microsoft.IdentityModel.Protocols.xml", "XML", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 476
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.OpenIdConnect.7.0.3\lib\net461\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.OpenIdConnect.7.0.3\lib\net462\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.OpenIdConnect.7.0.3\lib\net472\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.OpenIdConnect.7.0.3\lib\net6.0\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.OpenIdConnect.7.0.3\lib\net8.0\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Protocols.OpenIdConnect.7.0.3\lib\netstandard2.0\Microsoft.IdentityModel.Protocols.OpenIdConnect.xml", "XML", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1440
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Tokens.7.0.3\lib\net461\Microsoft.IdentityModel.Tokens.xml", "XML", 5582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5586
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Tokens.7.0.3\lib\net462\Microsoft.IdentityModel.Tokens.xml", "XML", 5582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5586
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Tokens.7.0.3\lib\net472\Microsoft.IdentityModel.Tokens.xml", "XML", 5644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5648
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Tokens.7.0.3\lib\net6.0\Microsoft.IdentityModel.Tokens.xml", "XML", 5526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5530
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Tokens.7.0.3\lib\net8.0\Microsoft.IdentityModel.Tokens.xml", "XML", 5526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5530
"f:\VS 2022\repos\IDE\packages\Microsoft.IdentityModel.Tokens.7.0.3\lib\netstandard2.0\Microsoft.IdentityModel.Tokens.xml", "XML", 5504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5508
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\README.md", "Markdown", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\lib\net472\Microsoft.NET.StringTools.xml", "XML", 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 493
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\lib\net8.0\Microsoft.NET.StringTools.xml", "XML", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 500
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\lib\netstandard2.0\Microsoft.NET.StringTools.xml", "XML", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 500
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\ref\net472\Microsoft.NET.StringTools.xml", "XML", 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 493
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\ref\net8.0\Microsoft.NET.StringTools.xml", "XML", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 500
"f:\VS 2022\repos\IDE\packages\Microsoft.NET.StringTools.17.8.3\ref\netstandard2.0\Microsoft.NET.StringTools.xml", "XML", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 500
"f:\VS 2022\repos\IDE\packages\Microsoft.NETCore.Platforms.7.0.4\runtime.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4567, 0, 0, 0, 0, 0, 4567
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Analyzers.4.4.16\README.md", "Markdown", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Analyzers.4.4.16\tools\install.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 218, 6, 251
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Analyzers.4.4.16\tools\uninstall.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 218, 6, 259
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Client.4.1.3102\lib\net472\Microsoft.ServiceHub.Client.xml", "XML", 2403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2405
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Client.4.1.3102\lib\netstandard2.0\Microsoft.ServiceHub.Client.xml", "XML", 2392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2394
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Framework.4.4.16\README.md", "Markdown", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Framework.4.4.16\lib\net472\Microsoft.ServiceHub.Framework.xml", "XML", 4550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4556
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Framework.4.4.16\lib\net6.0\Microsoft.ServiceHub.Framework.xml", "XML", 4466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4470
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Framework.4.4.16\lib\netstandard2.0\Microsoft.ServiceHub.Framework.xml", "XML", 4545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4551
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Resources.4.4.2142\lib\net472\Microsoft.ServiceHub.Resources.xml", "XML", 589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 590
"f:\VS 2022\repos\IDE\packages\Microsoft.ServiceHub.Resources.4.4.2142\lib\netstandard2.0\Microsoft.ServiceHub.Resources.xml", "XML", 589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 590
"f:\VS 2022\repos\IDE\packages\Microsoft.SqlServer.Assessment.1.1.17\LICENSE.md", "Markdown", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 82
"f:\VS 2022\repos\IDE\packages\Microsoft.SqlServer.Assessment.1.1.17\README.md", "Markdown", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"f:\VS 2022\repos\IDE\packages\Microsoft.SqlServer.Assessment.1.1.17\lib\net451\Microsoft.SqlServer.Assessment.xml", "XML", 4453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4457
"f:\VS 2022\repos\IDE\packages\Microsoft.SqlServer.Assessment.1.1.17\lib\net462\Microsoft.SqlServer.Assessment.xml", "XML", 4453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4457
"f:\VS 2022\repos\IDE\packages\Microsoft.SqlServer.Assessment.1.1.17\lib\netstandard2.0\Microsoft.SqlServer.Assessment.xml", "XML", 4429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4433
